Sensor,Data,Valor,Direcao_Saida,Unidade,Estado
PZ-JF1-04,2021-05-04 15:13:00,59.986,Cota Piezométrica,m,normal
PZ-JF1-03,2021-05-04 15:13:00,8.93,Carga Piezométrica,m.c.a,normal
MNA-AEF1-01,2021-05-04 15:15:00,67.07,Cota do NA,m,normal
PZ-JF1-01,2021-05-04 15:16:00,65.68,Cota Piezométrica,m,normal
PZ-JF1-01,2021-05-04 15:16:00,10.173,Carga Piezométrica,m.c.a,normal
PZ-JF1-05,2021-05-04 15:16:00,8.111,Carga Piezométrica,m.c.a,normal
PZ-JF1-05,2021-05-04 15:16:00,64.501,Cota Piezométrica,m,normal
PZ-JF1-06,2021-05-04 15:17:00,53.753,Cota Piezométrica,m,normal
PZ-JF1-06,2021-05-04 15:17:00,8.81,Carga Piezométrica,m.c.a,normal
PZ-JF1-02,2021-05-04 15:20:00,5.15,Carga Piezométrica,m.c.a,normal
PZ-JF1-02,2021-05-04 15:20:00,51.899,Cota Piezométrica,m,normal
PZ-D06C-19,2021-05-04 15:27:00,46.25,Cota Piezométrica,m,normal
PZ-D06C-19,2021-05-04 15:27:00,1.0,Carga Piezométrica,m.c.a,normal
MNA-SM-7542 (S),2021-05-05 09:03:00,73.9,Cota do NA,m,normal
MNA-SM-7542 (I),2021-05-05 09:04:00,71.03,Cota do NA,m,normal
MNA-SM-7541 (S),2021-05-05 09:22:00,89.53,Cota do NA,m,normal
MNA-SM-7541 (I),2021-05-05 09:23:00,89.03,Cota do NA,m,normal
MNA-SM-7542 (S),2021-05-06 09:16:00,73.88,Cota do NA,m,normal
MNA-SM-7542 (I),2021-05-06 09:16:00,71.04,Cota do NA,m,normal
MNA-SM-7541 (I),2021-05-06 09:35:00,89.07,Cota do NA,m,normal
MNA-SM-7541 (S),2021-05-06 09:35:00,89.49,Cota do NA,m,normal
MNA-SM-7542 (S),2021-05-07 10:11:00,73.81,Cota do NA,m,normal
MNA-SM-7542 (I),2021-05-07 10:12:00,71.03,Cota do NA,m,normal
MNA-SM-7541 (I),2021-05-07 10:25:00,89.09,Cota do NA,m,normal
MNA-SM-7541 (S),2021-05-07 10:25:00,89.5,Cota do NA,m,normal
MNA-SM-7542 (S),2021-05-10 15:00:00,73.71,Cota do NA,m,normal
MNA-SM-7542 (I),2021-05-10 15:00:00,71.02,Cota do NA,m,normal
MNA-SM-7541 (S),2021-05-10 15:04:00,89.59,Cota do NA,m,normal
MNA-SM-7541 (I),2021-05-10 15:05:00,89.35,Cota do NA,m,normal
MNA-SM-7542 (I),2021-05-11 08:51:00,70.93,Cota do NA,m,normal
MNA-SM-7542 (S),2021-05-11 08:51:00,73.65,Cota do NA,m,normal
MNA-SM-7541 (I),2021-05-11 09:04:00,89.34,Cota do NA,m,normal
MNA-SM-7541 (S),2021-05-11 09:04:00,89.54,Cota do NA,m,normal
MV-D06C-01,2021-05-11 14:46:00,446.136,Vazão,l/min,normal
MV-D06C-01,2021-05-11 14:46:00,0.00744,Vazão,m3/s,normal
MV-D06C-01,2021-05-11 14:46:00,7.436,Vazão,l/s,normal
MV-D06C-02,2021-05-11 14:50:00,207.004,Vazão,l/min,normal
MV-D06C-02,2021-05-11 14:50:00,3.45,Vazão,l/s,normal
MV-D06C-02,2021-05-11 14:50:00,0.00345,Vazão,m3/s,normal
MV-D06C-05,2021-05-11 14:54:00,0.00744,Vazão,m3/s,normal
MV-D06C-05,2021-05-11 14:54:00,7.436,Vazão,l/s,normal
MV-D06C-05,2021-05-11 14:54:00,446.136,Vazão,l/min,normal
MV-D06C-03,2021-05-11 14:56:00,2.898,Vazão,l/s,normal
MV-D06C-03,2021-05-11 14:56:00,173.86,Vazão,l/min,normal
MV-D06C-03,2021-05-11 14:56:00,0.0029,Vazão,m3/s,normal
MV-JF1-1,2021-05-11 14:58:00,277.016,Vazão,l/min,normal
MV-JF1-1,2021-05-11 14:58:00,0.00462,Vazão,m3/s,normal
MV-JF1-1,2021-05-11 14:58:00,4.617,Vazão,l/s,normal
MV-D06C-04,2021-05-11 15:03:00,1.454,Vazão,l/s,normal
MV-D06C-04,2021-05-11 15:03:00,87.268,Vazão,l/min,normal
MV-D06C-04,2021-05-11 15:03:00,0.00145,Vazão,m3/s,normal
MNA-SM-7542 (S),2021-05-12 09:05:00,73.63,Cota do NA,m,normal
MNA-SM-7542 (I),2021-05-12 09:05:00,70.93,Cota do NA,m,normal
MNA-SM-7541 (S),2021-05-12 09:15:00,89.51,Cota do NA,m,normal
MNA-SM-7541 (I),2021-05-12 09:15:00,89.21,Cota do NA,m,normal
MNA-SM-7542 (I),2021-05-13 09:07:00,70.9,Cota do NA,m,normal
MNA-SM-7542 (S),2021-05-13 09:07:00,73.58,Cota do NA,m,normal
MNA-SM-7541 (I),2021-05-13 09:11:00,89.09,Cota do NA,m,normal
MNA-SM-7541 (S),2021-05-13 09:14:00,89.45,Cota do NA,m,normal
MNA-SM-7534,2021-05-13 09:26:00,116.856,Cota do NA,m,normal
MNA-SM-7539 (I),2021-05-13 09:34:00,102.22,Cota do NA,m,normal
MNA-SM-7538 (S),2021-05-13 09:37:00,103.18,Cota do NA,m,normal
MNA-SM-7538 (I),2021-05-13 09:39:00,95.016,Cota do NA,m,normal
MNA-SM-7537 (I),2021-05-13 09:45:00,86.291,Cota do NA,m,normal
MNA-SM-7537 (S),2021-05-13 09:45:00,133.705,Cota do NA,m,normal
MNA-SM-7502A (S),2021-05-13 09:49:00,132.771,Cota do NA,m,normal
MNA-SM-7502A (I),2021-05-13 09:50:00,85.689,Cota do NA,m,normal
MNA-SM-7540 (S),2021-05-13 09:55:00,130.44,Cota do NA,m,normal
MNA-SM-7540 (I),2021-05-13 09:56:00,79.818,Cota do NA,m,normal
MNA-SM-7500A (I),2021-05-13 10:04:00,89.88,Cota do NA,m,normal
MNA-SM-7500A (S),2021-05-13 10:14:00,91.265,Cota do NA,m,normal
MNA-SM-7539 (S),2021-05-13 10:14:00,100.4,Cota do NA,m,normal
MNA-SM-7531,2021-05-13 10:17:00,74.174,Cota do NA,m,normal
MNA-SM-7533,2021-05-13 10:19:00,63.984,Cota do NA,m,normal
MNA-SM-7535 (S),2021-05-13 10:28:00,94.6,Cota do NA,m,normal
MNA-SM-7535 (I),2021-05-13 10:31:00,89.87,Cota do NA,m,normal
PA-D06C-19,2021-05-14 09:15:00,83.492,Cota NA,m,normal
PA-D06C-19,2021-05-14 09:15:00,83.492,Cota NA,m,normal
PA-D06C-05,2021-05-14 09:15:00,84.789,Cota NA,m,normal
PA-D06C-18,2021-05-14 09:15:00,83.703,Cota NA,m,normal
PA-D06C-16,2021-05-14 09:15:00,83.162,Cota NA,m,normal
PA-D06C-15,2021-05-14 09:15:00,82.473,Cota NA,m,normal
PA-D06C-05,2021-05-14 09:15:00,84.789,Cota NA,m,normal
PA-D06C-17,2021-05-14 09:15:00,83.566,Cota NA,m,normal
PA-D06C-14,2021-05-14 09:15:00,82.302,Cota NA,m,normal
PA-D06C-14,2021-05-14 09:15:00,82.302,Cota NA,m,normal
PA-D06C-15,2021-05-14 09:15:00,82.473,Cota NA,m,normal
PA-D06C-17,2021-05-14 09:15:00,83.566,Cota NA,m,normal
PA-D06C-18,2021-05-14 09:15:00,83.703,Cota NA,m,normal
PA-D06C-16,2021-05-14 09:15:00,83.162,Cota NA,m,normal
PA-D06C-09,2021-05-14 09:15:00,83.535,Cota NA,m,normal
PA-D06C-20,2021-05-14 09:15:00,83.327,Cota NA,m,normal
PA-D06C-03,2021-05-14 09:15:00,87.086,Cota NA,m,normal
PA-D06C-02,2021-05-14 09:15:00,88.433,Cota NA,m,normal
PA-D06C-02,2021-05-14 09:15:00,88.433,Cota NA,m,normal
PA-D06C-12,2021-05-14 09:15:00,81.881,Cota NA,m,normal
PA-D06C-12,2021-05-14 09:15:00,81.881,Cota NA,m,normal
PA-D06C-11,2021-05-14 09:15:00,82.504,Cota NA,m,normal
PA-D06C-11,2021-05-14 09:15:00,82.504,Cota NA,m,normal
PA-D06C-10,2021-05-14 09:15:00,83.141,Cota NA,m,normal
PA-D06C-20,2021-05-14 09:15:00,83.327,Cota NA,m,normal
PA-D06C-04,2021-05-14 09:15:00,85.52,Cota NA,m,normal
PA-D06C-09,2021-05-14 09:15:00,83.535,Cota NA,m,normal
PA-D06C-10,2021-05-14 09:15:00,83.141,Cota NA,m,normal
PA-D06C-13,2021-05-14 09:15:00,82.57,Cota NA,m,normal
PA-D06C-13,2021-05-14 09:15:00,82.57,Cota NA,m,normal
PA-D06C-08,2021-05-14 09:15:00,84.177,Cota NA,m,normal
PA-D06C-03,2021-05-14 09:15:00,87.086,Cota NA,m,normal
PA-D06C-07,2021-05-14 09:15:00,84.89,Cota NA,m,normal
PA-D06C-07,2021-05-14 09:15:00,84.89,Cota NA,m,normal
PA-D06C-06,2021-05-14 09:15:00,85.058,Cota NA,m,normal
PA-D06C-06,2021-05-14 09:15:00,85.058,Cota NA,m,normal
PA-D06C-08,2021-05-14 09:15:00,84.177,Cota NA,m,normal
PA-D06C-04,2021-05-14 09:15:00,85.52,Cota NA,m,normal
PZ-D06C-16,2021-05-18 13:59:00,53.31,Cota Piezométrica,m,normal
PZ-D06C-16,2021-05-18 13:59:00,8.21,Carga Piezométrica,m.c.a,normal
PZ-D06C-10,2021-05-18 14:00:00,49.39,Cota Piezométrica,m,normal
PZ-D06C-10,2021-05-18 14:00:00,21.76,Carga Piezométrica,m.c.a,normal
PZ-D06C-15,2021-05-18 14:01:00,0.0,Carga Piezométrica,m.c.a,normal
PZ-D06C-15,2021-05-18 14:01:00,53.54,Cota Piezométrica,m,normal
PZ-D06C-09,2021-05-18 14:03:00,46.38,Cota Piezométrica,m,normal
PZ-D06C-09,2021-05-18 14:03:00,0.47,Carga Piezométrica,m.c.a,normal
PZ-D06C-04,2021-05-18 14:04:00,0.0,Carga Piezométrica,m.c.a,normal
PZ-D06C-04,2021-05-18 14:04:00,58.79,Cota Piezométrica,m,normal
PZ-D06C-05,2021-05-18 14:04:00,62.5,Cota Piezométrica,m,normal
PZ-D06C-05,2021-05-18 14:04:00,12.23,Carga Piezométrica,m.c.a,normal
PZ-D06C-12,2021-05-18 14:07:00,45.73,Cota Piezométrica,m,normal
PZ-D06C-12,2021-05-18 14:07:00,14.07,Carga Piezométrica,m.c.a,normal
PZ-D06C-17,2021-05-18 14:08:00,55.16,Cota Piezométrica,m,normal
PZ-D06C-11,2021-05-18 14:08:00,0.0,Carga Piezométrica,m.c.a,normal
PZ-D06C-11,2021-05-18 14:08:00,39.22,Cota Piezométrica,m,normal
PZ-D06C-17,2021-05-18 14:08:00,0.0,Carga Piezométrica,m.c.a,normal
PZ-D06C-02,2021-05-18 14:09:00,84.61,Cota Piezométrica,m,normal
PZ-D06C-02,2021-05-18 14:09:00,9.68,Carga Piezométrica,m.c.a,normal
PZ-D06C-01,2021-05-18 14:09:00,0.0,Carga Piezométrica,m.c.a,normal
PZ-D06C-01,2021-05-18 14:09:00,84.33,Cota Piezométrica,m,normal
PZ-D06C-20,2021-05-18 14:12:00,10.83,Carga Piezométrica,m.c.a,normal
PZ-D06C-20,2021-05-18 14:12:00,83.02,Cota Piezométrica,m,normal
PZ-D06C-18A,2021-05-18 14:13:00,45.84,Cota Piezométrica,m,normal
PZ-D06C-18A,2021-05-18 14:13:00,10.7,Carga Piezométrica,m.c.a,normal
PZ-D06C-26,2021-05-18 14:14:00,54.82,Cota Piezométrica,m,normal
PZ-D06C-26,2021-05-18 14:14:00,6.94,Carga Piezométrica,m.c.a,normal
MV-D06C-03,2021-05-18 14:14:00,3.167,Vazão,l/s,normal
MV-D06C-03,2021-05-18 14:14:00,189.999,Vazão,l/min,normal
MV-D06C-03,2021-05-18 14:14:00,0.00317,Vazão,m3/s,normal
PZ-D06C-17A,2021-05-18 14:15:00,55.28,Cota Piezométrica,m,normal
PZ-D06C-17A,2021-05-18 14:15:00,0.0,Carga Piezométrica,m.c.a,normal
MV-D06C-04,2021-05-18 14:16:00,90.772,Vazão,l/min,normal
MV-D06C-01,2021-05-18 14:16:00,523.574,Vazão,l/min,normal
MV-D06C-01,2021-05-18 14:16:00,0.00873,Vazão,m3/s,normal
MV-D06C-04,2021-05-18 14:16:00,0.00151,Vazão,m3/s,normal
MV-D06C-04,2021-05-18 14:16:00,1.513,Vazão,l/s,normal
MV-D06C-01,2021-05-18 14:16:00,8.726,Vazão,l/s,normal
MV-D06C-05,2021-05-18 14:17:00,9.242,Vazão,l/s,normal
MV-D06C-05,2021-05-18 14:17:00,0.00924,Vazão,m3/s,normal
MV-D06C-05,2021-05-18 14:17:00,554.548,Vazão,l/min,normal
PZ-D06C-28,2021-05-18 14:19:00,13.96,Carga Piezométrica,m.c.a,normal
PZ-D06C-28,2021-05-18 14:19:00,63.78,Cota Piezométrica,m,normal
PZ-D06C-25,2021-05-18 14:19:00,62.28,Cota Piezométrica,m,normal
PZ-D06C-25,2021-05-18 14:19:00,1.28,Carga Piezométrica,m.c.a,normal
PZ-D06C-13,2021-05-18 14:20:00,39.37,Cota Piezométrica,m,normal
PZ-D06C-13,2021-05-18 14:20:00,9.79,Carga Piezométrica,m.c.a,normal
PZ-D06C-24,2021-05-18 14:22:00,50.84,Cota Piezométrica,m,normal
PZ-D06C-03,2021-05-18 14:22:00,81.8,Cota Piezométrica,m,normal
PZ-D06C-23,2021-05-18 14:22:00,8.18,Carga Piezométrica,m.c.a,normal
PZ-D06C-24,2021-05-18 14:22:00,7.84,Carga Piezométrica,m.c.a,normal
PZ-D06C-03,2021-05-18 14:22:00,6.91,Carga Piezométrica,m.c.a,normal
PZ-D06C-23,2021-05-18 14:22:00,50.07,Cota Piezométrica,m,normal
PZ-D06C-21,2021-05-18 14:23:00,77.88,Cota Piezométrica,m,normal
PZ-D06C-21,2021-05-18 14:23:00,12.93,Carga Piezométrica,m.c.a,normal
PZ-D06C-08,2021-05-18 14:25:00,10.01,Carga Piezométrica,m.c.a,normal
PZ-D06C-08,2021-05-18 14:25:00,59.9,Cota Piezométrica,m,normal
PZ-D06C-22,2021-05-18 14:26:00,10.76,Carga Piezométrica,m.c.a,normal
PZ-D06C-22,2021-05-18 14:26:00,66.56,Cota Piezométrica,m,normal
PZ-D06C-27,2021-05-18 14:26:00,14.18,Carga Piezométrica,m.c.a,normal
PZ-D06C-27,2021-05-18 14:26:00,46.11,Cota Piezométrica,m,normal
PZ-D06C-29,2021-05-18 14:28:00,49.9,Cota Piezométrica,m,normal
PZ-D06C-29,2021-05-18 14:28:00,0.38,Carga Piezométrica,m.c.a,normal
PZ-D06C-06,2021-05-18 14:28:00,60.22,Cota Piezométrica,m,normal
PZ-D06C-06,2021-05-18 14:28:00,0.5,Carga Piezométrica,m.c.a,normal
PZ-D06C-07,2021-05-18 14:29:00,61.32,Cota Piezométrica,m,normal
PZ-D06C-07,2021-05-18 14:29:00,11.48,Carga Piezométrica,m.c.a,normal
MV-D06C-02,2021-05-18 14:29:00,0.00355,Vazão,m3/s,normal
MV-D06C-02,2021-05-18 14:29:00,3.548,Vazão,l/s,normal
MV-D06C-02,2021-05-18 14:29:00,212.868,Vazão,l/min,normal
PZ-JF1-02,2021-05-18 14:33:00,5.05,Carga Piezométrica,m.c.a,normal
PZ-JF1-02,2021-05-18 14:33:00,51.799,Cota Piezométrica,m,normal
PZ-D06C-14,2021-05-18 14:34:00,38.26,Cota Piezométrica,m,normal
PZ-D06C-14,2021-05-18 14:34:00,9.44,Carga Piezométrica,m.c.a,normal
PZ-D06C-25,2021-05-18 14:37:00,62.29,Cota Piezométrica,m,normal
PZ-D06C-25,2021-05-18 14:37:00,1.29,Carga Piezométrica,m.c.a,normal
PZ-JF1-06,2021-05-18 14:37:00,53.693,Cota Piezométrica,m,normal
PZ-JF1-06,2021-05-18 14:37:00,8.75,Carga Piezométrica,m.c.a,normal
PZ-JF1-04,2021-05-18 14:40:00,6.546,Carga Piezométrica,m.c.a,normal
PZ-JF1-04,2021-05-18 14:40:00,59.956,Cota Piezométrica,m,normal
PZ-JF1-03,2021-05-18 14:42:00,45.304,Cota Piezométrica,m,normal
PZ-JF1-03,2021-05-18 14:42:00,8.9,Carga Piezométrica,m.c.a,normal
PZ-JF1-05,2021-05-18 14:43:00,7.801,Carga Piezométrica,m.c.a,normal
PZ-JF1-05,2021-05-18 14:43:00,64.191,Cota Piezométrica,m,normal
MNA-AEF1-01,2021-05-18 14:43:00,66.8,Cota do NA,m,normal
MV-JF1-1,2021-05-18 14:44:00,5.993,Vazão,l/s,normal
MV-JF1-1,2021-05-18 14:44:00,359.593,Vazão,l/min,normal
PZ-JF1-01,2021-05-18 14:44:00,9.873,Carga Piezométrica,m.c.a,normal
MV-JF1-1,2021-05-18 14:44:00,0.00599,Vazão,m3/s,normal
PZ-JF1-01,2021-05-18 14:44:00,65.38,Cota Piezométrica,m,normal
PZ-D06C-19,2021-05-18 14:53:00,1.0,Carga Piezométrica,m.c.a,normal
PZ-D06C-19,2021-05-18 14:53:00,46.25,Cota Piezométrica,m,normal
MNA-SM-7542 (S),2021-05-19 09:20:00,73.5,Cota do NA,m,normal
MNA-SM-7542 (I),2021-05-19 09:20:00,70.73,Cota do NA,m,normal
MNA-SM-7541 (S),2021-05-19 09:27:00,89.34,Cota do NA,m,normal
MNA-SM-7541 (I),2021-05-19 09:28:00,89.1,Cota do NA,m,normal
MV-D06C-01,2021-05-26 09:44:00,5.993,Vazão,l/s,normal
MV-D06C-01,2021-05-26 09:44:00,359.593,Vazão,l/min,normal
MV-D06C-01,2021-05-26 09:44:00,0.00599,Vazão,m3/s,normal
MV-D06C-02,2021-05-26 09:49:00,3.548,Vazão,l/s,normal
MV-D06C-02,2021-05-26 09:49:00,212.868,Vazão,l/min,normal
MV-D06C-02,2021-05-26 09:49:00,0.00355,Vazão,m3/s,normal
MV-D06C-05,2021-05-26 09:52:00,0.00698,Vazão,m3/s,normal
MV-D06C-05,2021-05-26 09:52:00,418.995,Vazão,l/min,normal
MV-D06C-05,2021-05-26 09:52:00,6.983,Vazão,l/s,normal
MV-D06C-03,2021-05-26 09:54:00,0.00317,Vazão,m3/s,normal
MV-D06C-03,2021-05-26 09:54:00,3.167,Vazão,l/s,normal
MV-D06C-03,2021-05-26 09:54:00,189.999,Vazão,l/min,normal
MV-JF1-1,2021-05-26 09:55:00,0.00417,Vazão,m3/s,normal
MV-JF1-1,2021-05-26 09:55:00,4.169,Vazão,l/s,normal
MV-JF1-1,2021-05-26 09:55:00,250.139,Vazão,l/min,normal
MV-D06C-04,2021-05-26 09:59:00,0.00157,Vazão,m3/s,normal
MV-D06C-04,2021-05-26 09:59:00,1.573,Vazão,l/s,normal
MV-D06C-04,2021-05-26 09:59:00,94.36,Vazão,l/min,normal
MNA-SM-7542 (S),2021-05-27 11:34:00,73.43,Cota do NA,m,normal
MNA-SM-7542 (I),2021-05-27 11:34:00,70.48,Cota do NA,m,normal
MNA-SM-7541 (S),2021-05-27 11:44:00,89.62,Cota do NA,m,normal
MNA-SM-7541 (I),2021-05-27 11:46:00,89.58,Cota do NA,m,normal
MNA-SM-7535 (I),2021-05-27 14:41:00,90.02,Cota do NA,m,normal
MNA-SM-7535 (S),2021-05-27 14:41:00,94.56,Cota do NA,m,normal
MNA-SM-7531,2021-05-27 14:50:00,73.364,Cota do NA,m,normal
MNA-SM-7533,2021-05-27 14:50:00,63.774,Cota do NA,m,normal
MNA-SM-7534,2021-05-27 14:59:00,116.966,Cota do NA,m,normal
MNA-SM-7539 (I),2021-05-27 15:06:00,102.46,Cota do NA,m,normal
MNA-SM-7538 (I),2021-05-27 15:10:00,95.456,Cota do NA,m,normal
MNA-SM-7539 (S),2021-05-27 15:11:00,100.4,Cota do NA,m,normal
MNA-SM-7537 (S),2021-05-27 15:16:00,133.615,Cota do NA,m,normal
MNA-SM-7537 (I),2021-05-27 15:16:00,86.691,Cota do NA,m,normal
MNA-SM-7502A (S),2021-05-27 15:19:00,132.261,Cota do NA,m,normal
MNA-SM-7502A (I),2021-05-27 15:20:00,86.229,Cota do NA,m,normal
MNA-SM-7540 (S),2021-05-27 15:23:00,130.42,Cota do NA,m,normal
MNA-SM-7540 (I),2021-05-27 15:23:00,80.148,Cota do NA,m,normal
MNA-SM-7500A (I),2021-05-27 15:28:00,90.22,Cota do NA,m,normal
MNA-SM-7500A (S),2021-05-27 15:37:00,91.265,Cota do NA,m,normal
MNA-SM-7538 (S),2021-05-27 15:42:00,101.18,Cota do NA,m,normal
MS-D06C-14-ER,2021-05-28 14:28:00,-0.007,Deslocamento Transversal (Y),m,normal
MS-D06C-01-ER,2021-05-28 14:28:00,-0.004,Deslocamento Longitudinal (X),m,normal
MS-D06C-01-ER,2021-05-28 14:28:00,-0.002,Deslocamento Transversal (Y),m,normal
MS-D06C-17-ER,2021-05-28 14:28:00,-0.011,Deslocamento Transversal (Y),m,normal
MS-D06C-04-ER,2021-05-28 14:28:00,0.008,Deslocamento Transversal (Y),m,normal
MS-D06C-04-ER,2021-05-28 14:28:00,-0.002,Deslocamento Longitudinal (X),m,normal
MS-D06C-01-ER,2021-05-28 14:28:00,-0.009,Recalque (Z),m,normal
MS-D06C-14-ER,2021-05-28 14:28:00,0.0,Recalque (Z),m,normal
MS-D06C-10-ER,2021-05-28 14:28:00,0.002,Deslocamento Transversal (Y),m,normal
MS-D06C-17-ER,2021-05-28 14:28:00,0.0,Deslocamento Longitudinal (X),m,normal
MS-D06C-18-ER,2021-05-28 14:28:00,-0.004,Recalque (Z),m,normal
MS-D06C-17-ER,2021-05-28 14:28:00,0.001,Recalque (Z),m,normal
MS-D06C-04-ER,2021-05-28 14:28:00,-0.007,Recalque (Z),m,normal
MS-D06C-02-ER,2021-05-28 14:28:00,-0.001,Deslocamento Longitudinal (X),m,normal
MS-D06C-14-ER,2021-05-28 14:28:00,-0.001,Deslocamento Longitudinal (X),m,normal
MS-D06C-02-ER,2021-05-28 14:28:00,-0.001,Deslocamento Transversal (Y),m,normal
MS-D06C-02-ER,2021-05-28 14:28:00,-0.003,Recalque (Z),m,normal
MS-D06C-03-ER,2021-05-28 14:28:00,-0.007,Recalque (Z),m,normal
MS-D06C-03-ER,2021-05-28 14:28:00,-0.002,Deslocamento Longitudinal (X),m,normal
MS-D06C-03-ER,2021-05-28 14:28:00,0.006,Deslocamento Transversal (Y),m,normal
MS-D06C-15-ER,2021-05-28 14:28:00,0.0,Recalque (Z),m,normal
MS-D06C-15-ER,2021-05-28 14:28:00,-0.005,Deslocamento Transversal (Y),m,normal
MS-D06C-15-ER,2021-05-28 14:28:00,0.001,Deslocamento Longitudinal (X),m,normal
MS-D06C-16-ER,2021-05-28 14:28:00,-0.002,Deslocamento Longitudinal (X),m,normal
MS-D06C-18-ER,2021-05-28 14:28:00,0.007,Deslocamento Transversal (Y),m,normal
MS-D06C-16-ER,2021-05-28 14:28:00,-0.008,Deslocamento Transversal (Y),m,normal
MS-D06C-12-ER,2021-05-28 14:28:00,-0.01,Recalque (Z),m,normal
MS-D06C-12-ER,2021-05-28 14:28:00,-0.001,Deslocamento Longitudinal (X),m,normal
MS-D06C-16-ER,2021-05-28 14:28:00,-0.005,Recalque (Z),m,normal
MS-D06C-05-ER,2021-05-28 14:28:00,-0.001,Deslocamento Longitudinal (X),m,normal
MS-D06C-05-ER,2021-05-28 14:28:00,0.007,Deslocamento Transversal (Y),m,normal
MS-D06C-05-ER,2021-05-28 14:28:00,-0.008,Recalque (Z),m,normal
MS-D06C-13-ER,2021-05-28 14:28:00,-0.003,Recalque (Z),m,normal
MS-D06C-13-ER,2021-05-28 14:28:00,-0.002,Deslocamento Longitudinal (X),m,normal
MS-D06C-18-ER,2021-05-28 14:28:00,0.003,Deslocamento Longitudinal (X),m,normal
MS-D06C-12-ER,2021-05-28 14:28:00,-0.001,Deslocamento Transversal (Y),m,normal
MS-D06C-13-ER,2021-05-28 14:28:00,-0.003,Deslocamento Transversal (Y),m,normal
MS-D06C-10-ER,2021-05-28 14:28:00,-0.003,Deslocamento Longitudinal (X),m,normal
MS-D06C-09-ER,2021-05-28 14:28:00,0.0,Deslocamento Longitudinal (X),m,normal
MS-D06C-11-ER,2021-05-28 14:28:00,0.002,Deslocamento Longitudinal (X),m,normal
MS-D06C-08-ER,2021-05-28 14:28:00,-0.003,Deslocamento Longitudinal (X),m,normal
MS-D06C-11-ER,2021-05-28 14:28:00,-0.002,Deslocamento Transversal (Y),m,normal
MS-D06C-08-ER,2021-05-28 14:28:00,0.005,Deslocamento Transversal (Y),m,normal
MS-D06C-11-ER,2021-05-28 14:28:00,-0.01,Recalque (Z),m,normal
MS-D06C-07-ER,2021-05-28 14:28:00,0.012,Deslocamento Transversal (Y),m,normal
MS-D06C-07-ER,2021-05-28 14:28:00,-0.001,Deslocamento Longitudinal (X),m,normal
MS-D06C-07-ER,2021-05-28 14:28:00,-0.013,Recalque (Z),m,normal
MS-D06C-09-ER,2021-05-28 14:28:00,-0.003,Recalque (Z),m,normal
MS-D06C-09-ER,2021-05-28 14:28:00,0.003,Deslocamento Transversal (Y),m,normal
MS-D06C-06-ER,2021-05-28 14:28:00,-0.009,Recalque (Z),m,normal
MS-D06C-06-ER,2021-05-28 14:28:00,0.012,Deslocamento Transversal (Y),m,normal
MS-D06C-08-ER,2021-05-28 14:28:00,-0.007,Recalque (Z),m,normal
MS-D06C-06-ER,2021-05-28 14:28:00,0.0,Deslocamento Longitudinal (X),m,normal
MS-D06C-10-ER,2021-05-28 14:28:00,-0.007,Recalque (Z),m,normal
PZ-D06C-15,2021-06-01 13:44:00,53.54,Cota Piezométrica,m,normal
PZ-D06C-15,2021-06-01 13:44:00,0.0,Carga Piezométrica,m.c.a,normal
PZ-D06C-09,2021-06-01 13:47:00,46.33,Cota Piezométrica,m,normal
PZ-D06C-10,2021-06-01 13:47:00,21.66,Carga Piezométrica,m.c.a,normal
PZ-D06C-10,2021-06-01 13:47:00,49.29,Cota Piezométrica,m,normal
PZ-D06C-09,2021-06-01 13:47:00,0.42,Carga Piezométrica,m.c.a,normal
PZ-D06C-16,2021-06-01 13:48:00,53.34,Cota Piezométrica,m,normal
PZ-D06C-16,2021-06-01 13:48:00,8.24,Carga Piezométrica,m.c.a,normal
PZ-D06C-17,2021-06-01 13:53:00,55.16,Cota Piezométrica,m,normal
PZ-D06C-17,2021-06-01 13:53:00,0.0,Carga Piezométrica,m.c.a,normal
PZ-D06C-05,2021-06-01 13:54:00,62.41,Cota Piezométrica,m,normal
PZ-D06C-04,2021-06-01 13:54:00,58.79,Cota Piezométrica,m,normal
PZ-D06C-04,2021-06-01 13:54:00,0.0,Carga Piezométrica,m.c.a,normal
PZ-D06C-05,2021-06-01 13:54:00,12.14,Carga Piezométrica,m.c.a,normal
PZ-D06C-18A,2021-06-01 13:56:00,45.74,Cota Piezométrica,m,normal
PZ-D06C-18A,2021-06-01 13:56:00,10.6,Carga Piezométrica,m.c.a,normal
PZ-D06C-17A,2021-06-01 13:58:00,55.28,Cota Piezométrica,m,normal
PZ-D06C-17A,2021-06-01 13:58:00,0.0,Carga Piezométrica,m.c.a,normal
PZ-D06C-01,2021-06-01 14:00:00,0.0,Carga Piezométrica,m.c.a,normal
PZ-D06C-01,2021-06-01 14:00:00,84.33,Cota Piezométrica,m,normal
PZ-D06C-02,2021-06-01 14:00:00,9.77,Carga Piezométrica,m.c.a,normal
PZ-D06C-02,2021-06-01 14:00:00,84.7,Cota Piezométrica,m,normal
PZ-D06C-12,2021-06-01 14:03:00,45.61,Cota Piezométrica,m,normal
PZ-D06C-12,2021-06-01 14:03:00,13.95,Carga Piezométrica,m.c.a,normal
PZ-D06C-11,2021-06-01 14:05:00,39.22,Cota Piezométrica,m,normal
PZ-D06C-11,2021-06-01 14:05:00,0.0,Carga Piezométrica,m.c.a,normal
